GEOID,year,total_wind_score
37035,2018,3.714461778297223
37037,2018,206.68771997390786
37039,2018,0
37041,2018,175.2327896808727
37043,2018,0
37045,2018,0
37047,2018,421.297583534706
37049,2018,326.67976509890093
37051,2018,297.4985382489907
37053,2018,75.08015962234396
37055,2018,169.4329066998362
37057,2018,34.43728072752334
37059,2018,33.99999999918456
37061,2018,382.53051554284144
37063,2018,125.63850305431966
37065,2018,182.07955074355223
37067,2018,33.99999999879728
37069,2018,142.50684454075076
37071,2018,0.6160851024039646
37073,2018,89.23428746850117
37075,2018,0
37077,2018,80.49155630674154
37079,2018,288.74619796590866
37081,2018,43.50222468468838
37083,2018,148.4910521362972
37085,2018,248.26801466349255
37087,2018,0
37089,2018,0
37091,2018,132.227309794885
37093,2018,254.726550308871
37095,2018,216.41912184767352
37097,2018,27.882658011790003
37099,2018,0
37101,2018,245.93569964552535
37103,2018,355.34510344185463
37105,2018,254.96090403580882
37107,2018,322.479082856857
37109,2018,4.0040346078081255
37111,2018,0
37113,2018,0
37115,2018,0
37117,2018,190.03547942915338
37119,2018,28.038434228988738
37121,2018,0
37123,2018,204.44440034009494
37125,2018,245.01097691694724
37127,2018,171.31780067854626
37129,2018,458.4459536591935
37131,2018,115.7500753443362
37133,2018,378.097904531833
37135,2018,107.9232734833835
37137,2018,291.79571814841137
37139,2018,113.11477801248293
37141,2018,426.6948991234025
37143,2018,148.83501923410745
37145,2018,40.47060384966276
37147,2018,243.53493532082223
37149,2018,0
37151,2018,96.10468525177684
37153,2018,262.9991933772172
37155,2018,327.5718642671548
37157,2018,32.127876064711515
37159,2018,34.000000009770304
37161,2018,0
37163,2018,357.98863896686345
37165,2018,252.34683971778657
37167,2018,126.65080812758315
37169,2018,17.94242705518545
37171,2018,1.9911480388728404
37173,2018,0
37175,2018,0
37177,2018,227.8359117736378
37179,2018,140.58293107047896
37181,2018,82.75568016857989
37183,2018,186.0667744112261
37185,2018,104.14713071750694
37187,2018,232.66052231100178
37189,2018,0
37191,2018,293.66089994195926
37193,2018,0
37195,2018,218.4371127267129
37197,2018,25.13774672951127
37199,2018,0
38001,2018,0
38003,2018,0
38005,2018,0
38007,2018,0
38009,2018,0
38011,2018,0
38013,2018,0
38015,2018,0
38017,2018,0
38019,2018,0
38021,2018,0
38023,2018,0
38025,2018,0
38027,2018,0
38029,2018,0
38031,2018,0
38033,2018,0
38035,2018,0
38037,2018,0
38039,2018,0
38041,2018,0
38043,2018,0
38045,2018,0
38047,2018,0
38049,2018,0
38051,2018,0
38053,2018,0
38055,2018,0
38057,2018,0
38059,2018,0
38061,2018,0
38063,2018,0
38065,2018,0
38067,2018,0
38069,2018,0
38071,2018,0
38073,2018,0
38075,2018,0
38077,2018,0
38079,2018,0
38081,2018,0
38083,2018,0
38085,2018,0
38087,2018,0
38089,2018,0
38091,2018,0
38093,2018,0
38095,2018,0
38097,2018,0
38099,2018,0
38101,2018,0
38103,2018,0
38105,2018,0
39001,2018,0
39003,2018,0
39005,2018,0
39007,2018,0
39009,2018,0
39011,2018,0
39013,2018,0
39015,2018,0
39017,2018,0
39019,2018,0
39021,2018,0
39023,2018,0
39025,2018,0
39027,2018,0
39029,2018,0
39031,2018,0
39033,2018,0
39035,2018,0
39037,2018,0
39039,2018,0
39041,2018,0
39043,2018,0
39045,2018,0
39047,2018,0
39049,2018,0
39051,2018,0
39053,2018,0
39055,2018,0
39057,2018,0
39059,2018,0
39061,2018,0
39063,2018,0
39065,2018,0
39067,2018,0
39069,2018,0
39071,2018,0
39073,2018,0
39075,2018,0
39077,2018,0
39079,2018,0
39081,2018,0
39083,2018,0
39085,2018,0
39087,2018,0
39089,2018,0
39091,2018,0
39093,2018,0
39095,2018,0
39097,2018,0
39099,2018,0
39101,2018,0
39103,2018,0
39105,2018,0
39107,2018,0
39109,2018,0
39111,2018,0
39113,2018,0
39115,2018,0
39117,2018,0
39119,2018,0
39121,2018,0
39123,2018,0
39125,2018,0
39127,2018,0
39129,2018,0
39131,2018,0
39133,2018,0
39135,2018,0
39137,2018,0
39139,2018,0
39141,2018,0
39143,2018,0
39145,2018,0
39147,2018,0
39149,2018,0
39151,2018,0
39153,2018,0
39155,2018,0
39157,2018,0
39159,2018,0
39161,2018,0
39163,2018,0
39165,2018,0
39167,2018,0
39169,2018,0
39171,2018,0
39173,2018,0
39175,2018,0
40001,2018,0
40003,2018,0
40005,2018,0
40007,2018,0
40009,2018,0
40011,2018,0
40013,2018,0
40015,2018,0
40017,2018,0
40019,2018,0
40021,2018,0
40023,2018,0
40025,2018,0
40027,2018,0
40029,2018,0
40031,2018,0
40033,2018,0
40035,2018,0
40037,2018,0
40039,2018,0
40041,2018,0
40043,2018,0
40045,2018,0
40047,2018,0
40049,2018,0
40051,2018,0
40053,2018,0
40055,2018,0
40057,2018,0
40059,2018,0
40061,2018,0
40063,2018,0
40065,2018,0
40067,2018,0
40069,2018,0
40071,2018,0
40073,2018,0
40075,2018,0
40077,2018,0
40079,2018,0
40081,2018,0
40083,2018,0
40085,2018,0
40087,2018,0
40089,2018,0
40091,2018,0
40093,2018,0
40095,2018,0
40097,2018,0
40099,2018,0
40101,2018,0
40103,2018,0
40105,2018,0
40107,2018,0
40109,2018,0
40111,2018,0
40113,2018,0
40115,2018,0
40117,2018,0
40119,2018,0
40121,2018,0
40123,2018,0
40125,2018,0
40127,2018,0
40129,2018,0
40131,2018,0
40133,2018,0
40135,2018,0
40137,2018,0
40139,2018,0
40141,2018,0
40143,2018,0
40145,2018,0
40147,2018,0
40149,2018,0
40151,2018,0
40153,2018,0
41001,2018,0
41003,2018,0
41005,2018,0
41007,2018,0
41009,2018,0
41011,2018,0
41013,2018,0
41015,2018,0
41017,2018,0
41019,2018,0
41021,2018,0
41023,2018,0
41025,2018,0
41027,2018,0
41029,2018,0
41031,2018,0
41033,2018,0
41035,2018,0
41037,2018,0
41039,2018,0
41041,2018,0
41043,2018,0
41045,2018,0
41047,2018,0
41049,2018,0
41051,2018,0
41053,2018,0
41055,2018,0
41057,2018,0
41059,2018,0
41061,2018,0
41063,2018,0
41065,2018,0
41067,2018,0
41069,2018,0
41071,2018,0
42001,2018,0
42003,2018,0
42005,2018,0
42007,2018,0
42009,2018,0
42011,2018,0
42013,2018,0
42015,2018,0
42017,2018,0
42019,2018,0
42021,2018,0
42023,2018,0
42025,2018,0
42027,2018,0
42029,2018,0
42031,2018,0
42033,2018,0
42035,2018,0
42037,2018,0
42039,2018,0
42041,2018,0
42043,2018,0
42045,2018,0
42047,2018,0
42049,2018,0
42051,2018,0
42053,2018,0
42055,2018,0
42057,2018,0
42059,2018,0
42061,2018,0
42063,2018,0
42065,2018,0
42067,2018,0
42069,2018,0
42071,2018,0
42073,2018,0
42075,2018,0
42077,2018,0
42079,2018,0
42081,2018,0
42083,2018,0
42085,2018,0
42087,2018,0
42089,2018,0
42091,2018,0
42093,2018,0
42095,2018,0
42097,2018,0
42099,2018,0
42101,2018,0
42103,2018,0
42105,2018,0
42107,2018,0
42109,2018,0
42111,2018,0
42113,2018,0
42115,2018,0
42117,2018,0
42119,2018,0
42121,2018,0
42123,2018,0
42125,2018,0
42127,2018,0
42129,2018,0
42131,2018,0
42133,2018,0
44001,2018,0
44003,2018,0
44005,2018,0
44007,2018,0
44009,2018,0
45001,2018,20.231446213438353
45003,2018,118.04905924254174
45005,2018,82.65859112284538
45007,2018,0.40291291174109023
45009,2018,181.63025572672615
45011,2018,127.36578341287752
45013,2018,54.93032135989381
45015,2018,329.6931261622385
45017,2018,236.5220113470808
45019,2018,256.7334969867172
45021,2018,0
45023,2018,48.40252670081461
45025,2018,258.9393234810247
45027,2018,329.66060666579295
45029,2018,178.60965276862873
45031,2018,315.29865892654215
45033,2018,346.57218783570625
45035,2018,238.13832811844298
45037,2018,95.71123599566545
45039,2018,144.8979489651793
45041,2018,384.7930294884264
45043,2018,388.21977518832745
45045,2018,0.9740170496949585
45047,2018,37.81771381620304
45049,2018,92.19880016753743
45051,2018,436.04778217130547
45053,2018,32.7107230170139
45055,2018,264.74753078578715
45057,2018,143.7968195361491
45059,2018,32.06466396240997
45061,2018,307.3614322170364
45063,2018,203.93071000034848
45065,2018,34.0821887880954
45067,2018,396.06208167707695
45069,2018,285.92530681065176
45071,2018,71.7380726713259
45073,2018,0
45075,2018,230.49344704845896
45077,2018,0
45079,2018,220.74894584826833
45081,2018,99.65138062631425
45083,2018,3.9425078403883735
45085,2018,305.40405766854064
45087,2018,25.981452208816517
45089,2018,391.4375524058278
45091,2018,3.3902663883842683
46003,2018,0
46005,2018,0
46007,2018,0
46009,2018,0
46011,2018,0
46013,2018,0
46015,2018,0
46017,2018,0
46019,2018,0
46021,2018,0
46023,2018,0
46025,2018,0
46027,2018,0
46029,2018,0
46031,2018,0
46033,2018,0
46035,2018,0
46037,2018,0
46039,2018,0
46041,2018,0
46043,2018,0
46045,2018,0
46047,2018,0
46049,2018,0
46051,2018,0
46053,2018,0
46055,2018,0
46057,2018,0
46059,2018,0
46061,2018,0
46063,2018,0
46065,2018,0
46067,2018,0
46069,2018,0
46071,2018,0
46073,2018,0
46075,2018,0
46077,2018,0
46079,2018,0
46081,2018,0
46083,2018,0
46085,2018,0
46087,2018,0
46089,2018,0
46091,2018,0
46093,2018,0
46095,2018,0
46097,2018,0
46099,2018,0
46101,2018,0
46102,2018,0
46103,2018,0
46105,2018,0
46107,2018,0
46109,2018,0
46111,2018,0
46115,2018,0
46117,2018,0
46119,2018,0
46121,2018,0
46123,2018,0
46125,2018,0
46127,2018,0
46129,2018,0
46135,2018,0
46137,2018,0
47001,2018,0
47003,2018,0
47005,2018,0
47007,2018,0
47009,2018,0
47011,2018,0
47013,2018,0
47015,2018,0
47017,2018,0
47019,2018,0
47021,2018,0
47023,2018,0
47025,2018,0
47027,2018,0
47029,2018,0
47031,2018,0
47033,2018,0
47035,2018,0
47037,2018,0
47039,2018,0
47041,2018,0
47043,2018,0
47045,2018,0
47047,2018,0
47049,2018,0
47051,2018,0
47053,2018,0
47055,2018,0
47057,2018,0
47059,2018,0
47061,2018,0
47063,2018,0
47065,2018,0
47067,2018,0
47069,2018,0
47071,2018,0
47073,2018,0
47075,2018,0
47077,2018,0
47079,2018,0
47081,2018,0
47083,2018,0
47085,2018,0
47087,2018,0
47089,2018,0
47091,2018,0
47093,2018,0
47095,2018,0
47097,2018,0
47099,2018,0
47101,2018,0
47103,2018,0
47105,2018,0
47107,2018,0
47109,2018,0
47111,2018,0
47113,2018,0
47115,2018,0
47117,2018,0
47119,2018,0
47121,2018,0
47123,2018,0
47125,2018,0
47127,2018,0
47129,2018,0
47131,2018,0
47133,2018,0
47135,2018,0
47137,2018,0
47139,2018,0
47141,2018,0
47143,2018,0
47145,2018,0
47147,2018,0
47149,2018,0
47151,2018,0
47153,2018,0
47155,2018,0
47157,2018,0
47159,2018,0
47161,2018,0
47163,2018,0
47165,2018,0
47167,2018,0
47169,2018,0
47171,2018,0
47173,2018,0
47175,2018,0
47177,2018,0
47179,2018,0
47181,2018,0
47183,2018,0
47185,2018,0
47187,2018,0
47189,2018,0
48001,2018,0
48003,2018,0
48005,2018,0
48007,2018,0
48009,2018,0
48011,2018,0
48013,2018,0
48015,2018,0
48017,2018,0
48019,2018,0
48021,2018,0
48023,2018,0
48025,2018,0
48027,2018,0
48029,2018,0
48031,2018,0
48033,2018,0
48035,2018,0
48037,2018,0
48039,2018,0
48041,2018,0
48043,2018,0
48045,2018,0
48047,2018,0
48049,2018,0
48051,2018,0
48053,2018,0
48055,2018,0
48057,2018,0
48059,2018,0
48061,2018,0
48063,2018,0
48065,2018,0
48067,2018,0
48069,2018,0
48071,2018,0
48073,2018,0
48075,2018,0
48077,2018,0
48079,2018,0
48081,2018,0
48083,2018,0
48085,2018,0
48087,2018,0
48089,2018,0
48091,2018,0
48093,2018,0
48095,2018,0
48097,2018,0
48099,2018,0
48101,2018,0
48103,2018,0
48105,2018,0
48107,2018,0
48109,2018,0
48111,2018,0
48113,2018,0
48115,2018,0
48117,2018,0
48119,2018,0
48121,2018,0
48123,2018,0
48125,2018,0
48127,2018,0
48129,2018,0
48131,2018,0
48133,2018,0
48135,2018,0
48137,2018,0
48139,2018,0
48141,2018,0
48143,2018,0
48145,2018,0
48147,2018,0
48149,2018,0
48151,2018,0
48153,2018,0
48155,2018,0
48157,2018,0
48159,2018,0
48161,2018,0
48163,2018,0
48165,2018,0
48167,2018,0
48169,2018,0
48171,2018,0
48173,2018,0
48175,2018,0
48177,2018,0
48179,2018,0
48181,2018,0
48183,2018,0
48185,2018,0
48187,2018,0
48189,2018,0
48191,2018,0
48193,2018,0
48195,2018,0
48197,2018,0
48199,2018,0
48201,2018,0
48203,2018,0
48205,2018,0
48207,2018,0
48209,2018,0
48211,2018,0
48213,2018,0
48215,2018,0
48217,2018,0
48219,2018,0
48221,2018,0
48223,2018,0
48225,2018,0
48227,2018,0
48229,2018,0
48231,2018,0
48233,2018,0
48235,2018,0
48237,2018,0
48239,2018,0
48241,2018,0
48243,2018,0
48245,2018,0
48247,2018,0
48249,2018,0
48251,2018,0
48253,2018,0
48255,2018,0
48257,2018,0
48259,2018,0
48261,2018,0
48263,2018,0
48265,2018,0
48267,2018,0
48269,2018,0
48271,2018,0
48273,2018,0
48275,2018,0
48277,2018,0
48279,2018,0
48281,2018,0
48283,2018,0
48285,2018,0
48287,2018,0
48289,2018,0
48291,2018,0
48293,2018,0
48295,2018,0
48297,2018,0
48299,2018,0
48301,2018,0
48303,2018,0
48305,2018,0
48307,2018,0
48309,2018,0
48311,2018,0
48313,2018,0
48315,2018,0
48317,2018,0
48319,2018,0
48321,2018,0
48323,2018,0
48325,2018,0
48327,2018,0
48329,2018,0
48331,2018,0
48333,2018,0
48335,2018,0
48337,2018,0
48339,2018,0
48341,2018,0
48343,2018,0
48345,2018,0
48347,2018,0
48349,2018,0
48351,2018,0
48353,2018,0
48355,2018,0
48357,2018,0
48359,2018,0
48361,2018,0
48363,2018,0
48365,2018,0
48367,2018,0
48369,2018,0
48371,2018,0
48373,2018,0
48375,2018,0
48377,2018,0
48379,2018,0
48381,2018,0
48383,2018,0
48385,2018,0
48387,2018,0
48389,2018,0
48391,2018,0
48393,2018,0
48395,2018,0
48397,2018,0
48399,2018,0
48401,2018,0
48403,2018,0
48405,2018,0
48407,2018,0
48409,2018,0
48411,2018,0
48413,2018,0
48415,2018,0
48417,2018,0
48419,2018,0
48421,2018,0
48423,2018,0
48425,2018,0
48427,2018,0
48429,2018,0
48431,2018,0
48433,2018,0
48435,2018,0
48437,2018,0
48439,2018,0
48441,2018,0
48443,2018,0
48445,2018,0
48447,2018,0
48449,2018,0
48451,2018,0
48453,2018,0
48455,2018,0
48457,2018,0
48459,2018,0
48461,2018,0
48463,2018,0
48465,2018,0
48467,2018,0
48469,2018,0
48471,2018,0
48473,2018,0
48475,2018,0
48477,2018,0
48479,2018,0
48481,2018,0
48483,2018,0
48485,2018,0
48487,2018,0
48489,2018,0
48491,2018,0
48493,2018,0
48495,2018,0
48497,2018,0
48499,2018,0
48501,2018,0
48503,2018,0
48505,2018,0
48507,2018,0
49001,2018,0
49003,2018,0
49005,2018,0
49007,2018,0
49009,2018,0
49011,2018,0
49013,2018,0
49015,2018,0
49017,2018,0
49019,2018,0
49021,2018,0
49023,2018,0
49025,2018,0
49027,2018,0
49029,2018,0
49031,2018,0
49033,2018,0
49035,2018,0
49037,2018,0
49039,2018,0
49041,2018,0
49043,2018,0
49045,2018,0
49047,2018,0
49049,2018,0
49051,2018,0
49053,2018,0
49055,2018,0
49057,2018,0
50001,2018,0
50003,2018,0
50005,2018,0
50007,2018,0
50009,2018,0
50011,2018,0
50013,2018,0
50015,2018,0
50017,2018,0
50019,2018,0
50021,2018,0
50023,2018,0
50025,2018,0
50027,2018,0
51001,2018,36.2235037523288
51003,2018,13.051373634869055
51005,2018,0
51007,2018,34.0000000039195
51009,2018,19.36162389779328
51011,2018,34.000000013299825
51013,2018,0
51015,2018,0
51017,2018,0
51019,2018,13.280493817511818
51021,2018,0
51023,2018,0
51025,2018,49.529688122850025
51027,2018,0
51029,2018,34.000000004981466
51031,2018,33.99999999699326
51033,2018,49.001053954499184
51035,2018,0
51036,2018,68.00000005244857
51037,2018,34.000000012975406
51041,2018,49.96652697687469
51043,2018,0
51045,2018,0
51047,2018,0
51049,2018,34.00000002043374
51051,2018,0
51053,2018,47.26912176979398
51057,2018,60.616594163177794
51059,2018,0
51061,2018,0
51063,2018,0
51065,2018,33.99999998276911
51067,2018,1.5835695612439986
51069,2018,0
51071,2018,0
51073,2018,68.00000001501101
51075,2018,33.99999997770597
51077,2018,0
51079,2018,0
51081,2018,52.9442261061762
51083,2018,33.99999999627592
51085,2018,50.95555984005772
51087,2018,61.311085937906675
51089,2018,3.6411245830146868
51091,2018,0
51093,2018,67.9999999843901
51095,2018,68.00000007093163
51097,2018,68.00000001333929
51099,2018,29.73219869612419
51101,2018,67.99999997230921
51103,2018,64.4808740147732
51105,2018,0
51107,2018,0
51109,2018,31.71361256097795
51111,2018,36.14670568755558
51113,2018,0
51115,2018,68.00000011983552
51117,2018,39.50031110140951
51119,2018,68.00000002223183
51121,2018,0
51125,2018,19.918694460306966
51127,2018,67.99999999390722
51131,2018,46.297337738561296
51133,2018,34.89892250438261
51135,2018,33.999999998592195
51137,2018,0
51139,2018,0
51141,2018,0
51143,2018,33.99999999930686
51145,2018,33.99999997749613
51147,2018,33.9999999827108
51149,2018,68.00000003803757
51153,2018,0
51155,2018,0
51157,2018,0
51159,2018,48.01274471866105
51161,2018,0
51163,2018,0
51165,2018,0
51167,2018,0
51169,2018,0
51171,2018,0
51173,2018,0
51175,2018,74.43601201982436
51177,2018,9.74009699586605
51179,2018,0
51181,2018,68.00000002632343
51183,2018,72.51704008279852
51185,2018,0
51187,2018,0
51191,2018,0
51193,2018,34.000000009794945
51195,2018,0
51197,2018,0
51199,2018,68.00000006783377
51510,2018,0
51520,2018,0
51530,2018,0
51540,2018,0.9195855854472406
51550,2018,68.00000003489859
51570,2018,67.99999956032765
51580,2018,0
51590,2018,33.99999999466924
51595,2018,49.99999874407731
51600,2018,0
51610,2018,0
51620,2018,67.9999995286843
51630,2018,0
51640,2018,0
51650,2018,68.00000006724804
51660,2018,0
51670,2018,67.99999883819432
51678,2018,0
51680,2018,34.000000095453615
51683,2018,0
51685,2018,0
51690,2018,0
51700,2018,67.99999999177706
51710,2018,67.99999990103747
51720,2018,0
51730,2018,68.00000024461315
51735,2018,67.99999976333908
51740,2018,68.00000031171557
51750,2018,0
51760,2018,66.28749329340751
51770,2018,0
51775,2018,0
51790,2018,0
51800,2018,67.9999999716585
51810,2018,68.00000003119196
51820,2018,0
51830,2018,68.0000006457342
51840,2018,0
53001,2018,0
53003,2018,0
53005,2018,0
53007,2018,0
53009,2018,0
53011,2018,0
53013,2018,0
53015,2018,0
53017,2018,0
53019,2018,0
53021,2018,0
53023,2018,0
53025,2018,0
53027,2018,0
53029,2018,0
53031,2018,0
53033,2018,0
53035,2018,0
53037,2018,0
53039,2018,0
53041,2018,0
53043,2018,0
53045,2018,0
53047,2018,0
53049,2018,0
53051,2018,0
53053,2018,0
53055,2018,0
53057,2018,0
53059,2018,0
53061,2018,0
53063,2018,0
53065,2018,0
53067,2018,0
53069,2018,0
53071,2018,0
53073,2018,0
53075,2018,0
53077,2018,0
54001,2018,0
54003,2018,0
54005,2018,0
54007,2018,0
54009,2018,0
54011,2018,0
54013,2018,0
54015,2018,0
54017,2018,0
54019,2018,0
54021,2018,0
54023,2018,0
54025,2018,0
54027,2018,0
54029,2018,0
54031,2018,0
54033,2018,0
54035,2018,0
54037,2018,0
54039,2018,0
54041,2018,0
54043,2018,0
54045,2018,0
54047,2018,0
54049,2018,0
54051,2018,0
54053,2018,0
54055,2018,0
54057,2018,0
54059,2018,0
54061,2018,0
54063,2018,0
54065,2018,0
54067,2018,0
54069,2018,0
54071,2018,0
54073,2018,0
54075,2018,0
54077,2018,0
54079,2018,0
54081,2018,0
54083,2018,0
54085,2018,0
54087,2018,0
54089,2018,0
54091,2018,0
54093,2018,0
54095,2018,0
54097,2018,0
54099,2018,0
54101,2018,0
54103,2018,0
54105,2018,0
54107,2018,0
54109,2018,0
55001,2018,0
55003,2018,0
55005,2018,0
55007,2018,0
55009,2018,0
55011,2018,0
55013,2018,0
55015,2018,0
55017,2018,0
55019,2018,0
55021,2018,0
55023,2018,0
55025,2018,0
55027,2018,0
55029,2018,0
55031,2018,0
55033,2018,0
55035,2018,0
55037,2018,0
55039,2018,0
55041,2018,0
55043,2018,0
55045,2018,0
55047,2018,0
55049,2018,0
55051,2018,0
55053,2018,0
55055,2018,0
55057,2018,0
55059,2018,0
55061,2018,0
55063,2018,0
55065,2018,0
55067,2018,0
55069,2018,0
55071,2018,0
55073,2018,0
55075,2018,0
55077,2018,0
55078,2018,0
55079,2018,0
55081,2018,0
55083,2018,0
55085,2018,0
55087,2018,0
55089,2018,0
55091,2018,0
55093,2018,0
55095,2018,0
55097,2018,0
55099,2018,0
55101,2018,0
55103,2018,0
55105,2018,0
55107,2018,0
55109,2018,0
55111,2018,0
55113,2018,0
55115,2018,0
55117,2018,0
55119,2018,0
55121,2018,0
55123,2018,0
55125,2018,0
55127,2018,0
55129,2018,0
55131,2018,0
55133,2018,0
55135,2018,0
55137,2018,0
55139,2018,0
55141,2018,0
56001,2018,0
56003,2018,0
56005,2018,0
56007,2018,0
56009,2018,0
56011,2018,0
56013,2018,0
56015,2018,0
56017,2018,0
56019,2018,0
56021,2018,0
56023,2018,0
56025,2018,0
56027,2018,0
56029,2018,0
56031,2018,0
56033,2018,0
56035,2018,0
56037,2018,0
56039,2018,0
56041,2018,0
56043,2018,0
56045,2018,0
01001,2019,0
01003,2019,0
01005,2019,34.0000000045011
01007,2019,0
01009,2019,0
01011,2019,33.99999999196401
01013,2019,0.9013273399826591
01015,2019,0
01017,2019,18.967124049591995
01019,2019,0
01021,2019,0
01023,2019,0
01025,2019,0
01027,2019,0
01029,2019,0
01031,2019,34.00000000762097
01033,2019,0
01035,2019,0
01037,2019,0
01039,2019,22.906412908878107
01041,2019,31.89259872948913
01043,2019,0
01045,2019,34.00000001138341
01047,2019,0
01049,2019,0
01051,2019,3.6763158363254114
01053,2019,0
01055,2019,0
01057,2019,0
01059,2019,0
01061,2019,38.21932723535442
01063,2019,0
01065,2019,0
01067,2019,34.00000000523768
01069,2019,41.08275727293486
01071,2019,0
01073,2019,0
01075,2019,0
01077,2019,0
01079,2019,0
01081,2019,34.00000000865003
01083,2019,0
01085,2019,0
01087,2019,33.99999998980442
01089,2019,0
01091,2019,0
01093,2019,0
01095,2019,0
01097,2019,0
01099,2019,0
01101,2019,19.163023708082488
01103,2019,0
01105,2019,0
01107,2019,0
01109,2019,33.9999999986442
01111,2019,0
01113,2019,33.99999999046465
01115,2019,0
01117,2019,0
01119,2019,0
01121,2019,0
01123,2019,6.4147899338606456
01125,2019,0
01127,2019,0
01129,2019,0
01131,2019,0
01133,2019,0
04001,2019,0
04003,2019,0
04005,2019,0
04007,2019,0
04009,2019,0
04011,2019,0
04012,2019,0
04013,2019,0
04015,2019,0
04017,2019,0
04019,2019,0
04021,2019,0
04023,2019,0
04025,2019,0
04027,2019,0
05001,2019,0
05003,2019,0
05005,2019,0
05007,2019,0
05009,2019,0
05011,2019,0
05013,2019,0
05015,2019,0
05017,2019,0
05019,2019,0
05021,2019,32.68152979786987
05023,2019,0
05025,2019,0
05027,2019,0.5519338417858116
05029,2019,0
05031,2019,19.337489231363644
05033,2019,0
05035,2019,6.413180375180773
05037,2019,0
05039,2019,0
05041,2019,0
05043,2019,0
05045,2019,0
05047,2019,0
05049,2019,0
05051,2019,0
05053,2019,0
05055,2019,29.50125771657735
05057,2019,0
05059,2019,0
05061,2019,0
05063,2019,0
05065,2019,0
05067,2019,0
05069,2019,0
05071,2019,0
05073,2019,2.401140738797211
05075,2019,0.005616130319961188
05077,2019,0
05079,2019,0
05081,2019,0
05083,2019,0
05085,2019,0
05087,2019,0
05089,2019,0
05091,2019,0.09533227644113354
05093,2019,34.00000000059926
05095,2019,0
05097,2019,0
05099,2019,0
05101,2019,0
05103,2019,0
05105,2019,0
05107,2019,0
05109,2019,0
05111,2019,10.537028312528513
05113,2019,0
05115,2019,0
05117,2019,0
05119,2019,0
05121,2019,0.02999949937179554
05123,2019,0
05125,2019,0
05127,2019,0
05129,2019,0
05131,2019,0
05133,2019,0
05135,2019,0
05137,2019,0
05139,2019,0
05141,2019,0
05143,2019,0
05145,2019,0
05147,2019,0
05149,2019,0
06001,2019,0
06003,2019,0
06005,2019,0
06007,2019,0
06009,2019,0
06011,2019,0
06013,2019,0
06015,2019,0
06017,2019,0
06019,2019,0
06021,2019,0
06023,2019,0
06025,2019,0
06027,2019,0
06029,2019,0
06031,2019,0
06033,2019,0
06035,2019,0
06037,2019,0
06039,2019,0
06041,2019,0
06043,2019,0
06045,2019,0
06047,2019,0
06049,2019,0
06051,2019,0
06053,2019,0
06055,2019,0
06057,2019,0
06059,2019,0
06061,2019,0
06063,2019,0
06065,2019,0
06067,2019,0
06069,2019,0
06071,2019,0
06073,2019,0
06075,2019,0
06077,2019,0
06079,2019,0
06081,2019,0
06083,2019,0
06085,2019,0
06087,2019,0
06089,2019,0
06091,2019,0
06093,2019,0
06095,2019,0
06097,2019,0
06099,2019,0
06101,2019,0
06103,2019,0
06105,2019,0
06107,2019,0
06109,2019,0
06111,2019,0
06113,2019,0
06115,2019,0
08001,2019,0
08003,2019,0
08005,2019,0
08007,2019,0
08009,2019,0
08011,2019,0
08013,2019,0
08014,2019,0
08015,2019,0
08017,2019,0
08019,2019,0
08021,2019,0
08023,2019,0
08025,2019,0
08027,2019,0
08029,2019,0
08031,2019,0
08033,2019,0
08035,2019,0
08037,2019,0
08039,2019,0
08041,2019,0
08043,2019,0
08045,2019,0
08047,2019,0
08049,2019,0
08051,2019,0
08053,2019,0
08055,2019,0
08057,2019,0
08059,2019,0
08061,2019,0
08063,2019,0
08065,2019,0
08067,2019,0
08069,2019,0
08071,2019,0
08073,2019,0
08075,2019,0
08077,2019,0
08079,2019,0
08081,2019,0
08083,2019,0
08085,2019,0
08087,2019,0
08089,2019,0
08091,2019,0
08093,2019,0
08095,2019,0
08097,2019,0
08099,2019,0
08101,2019,0
08103,2019,0
08105,2019,0
08107,2019,0
08109,2019,0
08111,2019,0
08113,2019,0
08115,2019,0
08117,2019,0
08119,2019,0
08121,2019,0
08123,2019,0
08125,2019,0
09110,2019,0
09120,2019,0
09130,2019,0
09140,2019,0
09150,2019,0
09160,2019,0
09170,2019,0
09180,2019,0.4362864811506702
09190,2019,0
10001,2019,14.199968831016838
10003,2019,0
10005,2019,51.54109382296769
11001,2019,0
12001,2019,16.845112719941078
12003,2019,57.50304291248891
12005,2019,67.99999999176524
12007,2019,44.49241827410599
12009,2019,168.77947096059694
12011,2019,88.9609324569386
12013,2019,68.00000002175999
12015,2019,0
12017,2019,0
12019,2019,100.2349709079993
12021,2019,0
12023,2019,34.00000000433008
12027,2019,0
12029,2019,31.20300099657311
12031,2019,122.57707173219583
12033,2019,0
12035,2019,140.91797256160126
12037,2019,66.63118629046855
12039,2019,60.30185415549222
12041,2019,29.734056597749976
12043,2019,4.719919370490826
12045,2019,68.00000001652118
12047,2019,33.999999994269515
12049,2019,0
12051,2019,0.02105819469352747
12053,2019,0
12055,2019,3.593531754344707
12057,2019,0
12059,2019,65.3927847887777
12061,2019,193.65512731416123
12063,2019,68.00000000163467
12065,2019,33.999999993569965
12067,2019,33.999999998424705
12069,2019,59.4820584028234
12071,2019,0
12073,2019,41.385586062451274
12075,2019,0.9319167193420222
12077,2019,67.99999999586832
12079,2019,34.0000000017137
