FIPS,year,co_year,County_name,storm,hit_year,treatment,NONPROFITS,CONT,EXPS,GRPROF,INVINC,OTHINC,TOTREV,TOTASS,LAND_AREA,pop,density,concentration,wealth,distribution,output,use,dependence,post,tpost,fixedcont
22061,2009,22061-2009,Lincoln Parish,IKE,2008,0,83,21065553,56482778,50776,4178782,2191374,59207914,371008601,471.742,43286,0.0019174790925472439,0.18598087127626975,4469983.144578313,39.758211017095526,1304.8740470359933,253801.843373494,35.57894811156495,1,1,16019361
22061,2010,22061-2010,Lincoln Parish,IKE,2008,0,86,24711724,58643741,18486,3279384,8301280,70313471,398175894,471.742,46850,0.0018356456776947706,0.18679248801775425,4629952.2558139535,40.13012679020584,1251.7340661686233,287345.62790697673,35.14507767650953,1,2,16019361
22061,2011,22061-2011,Lincoln Parish,IKE,2008,0,92,21944812,56671325,-8169,3333428,2351703,65468859,387842632,471.742,47058,0.0019550342130987292,0.16746863722289052,4215680.782608695,26.754275907458783,1204.2867312677972,238530.5652173913,33.51946610219677,1,3,16019361
22061,2012,22061-2012,Lincoln Parish,IKE,2008,0,83,24464849,60716710,-9775,5102928,1902199,69067248,393484706,471.742,47026,0.0017649810742993237,0.1876905211206271,4740779.590361446,42.696815060733535,1291.1306511291625,294757.2168674699,35.421780523237295,1,4,16019361
22061,2013,22061-2013,Lincoln Parish,IKE,2008,0,83,24338652,64873469,-3435,3292177,3726384,74407779,429969484,471.742,47233,0.001757245993267419,0.1863840905791842,5180355.2289156625,52.297615299032245,1373.477632163953,293236.7710843373,32.709821912571805,1,5,16019361
22063,2000,22063-2000,Livingston Parish,IKE,2008,1,41,4672725,9114437,12871,161061,623541,9458032,10088794,648.168,92531,4.4309474662545525e-4,0.2647233789411065,246068.1463414634,21.930583123223,98.50144275972377,113968.90243902439,49.40483390202105,0,0,12767378
22063,2001,22063-2001,Livingston Parish,IKE,2008,1,38,4786638,8418259,18980,118123,631621,8761439,9089273,648.168,95203,3.9914708570108087e-4,0.2366442421844084,239191.3947368421,27.421377154898117,88.42430385597092,125964.15789473684,54.63301176895713,0,0,12767378
22063,2002,22063-2002,Livingston Parish,IKE,2008,1,44,6360658,9796302,38415,75815,529236,10210914,10007664,648.168,98305,4.4758659274706273e-4,0.20910030052592035,227446.9090909091,21.69214567892801,99.65212349320991,144560.4090909091,62.2927389262117,0,0,12767378
22063,2003,22063-2003,Livingston Parish,IKE,2008,1,47,7155844,11798018,10417,56225,747534,11982331,11153314,648.168,101066,4.6504264540003564e-4,0.18656877989253448,237304.55319148937,46.009399301250994,116.73577662121782,152252,59.719966006614236,0,0,12767378
22063,2004,22063-2004,Livingston Parish,IKE,2008,1,56,2791260,11569370,86021,51615,598298,11744302,11313253,648.168,104631,5.352142290525752e-4,0.1556122448979592,202022.375,32.926285360313855,110.57306152096415,49843.92857142857,23.766929699185187,0,0,12767378
22063,2005,22063-2005,Livingston Parish,IKE,2008,1,48,2171987,10434214,34838,55772,107827,10714961,10403285,648.168,107415,4.4686496299399525e-4,0.15149305555555556,216735.10416666666,22.29570374565419,97.13926360377974,45249.729166666664,20.270601078249374,0,0,12767378
22063,2006,22063-2006,Livingston Parish,IKE,2008,1,58,3456737,13275237,46173,67635,100504,14240915,11474561,648.168,113529,5.108826819579138e-4,0.16816061465288576,197837.25862068965,14.793844112769488,116.93256348598156,59598.91379310345,24.273278788617166,0,0,12767378
22063,2007,22063-2007,Livingston Parish,IKE,2008,1,66,12767378,18103508,39264,84943,50907,19484829,15182016,648.168,117028,5.639675974980346e-4,0.19023569023569023,230030.54545454544,32.26235612728504,154.69381686434016,193445.12121212122,65.52471155892617,0,0,12767378
22063,2009,22063-2009,Livingston Parish,IKE,2008,1,63,13852926,21173782,20276,51097,133919,21352733,13964661,648.168,123326,5.108411851515495e-4,0.18647294308669968,221661.2857142857,30.48681090331257,171.68952207969122,219887.7142857143,64.87659448558645,1,1,12767378
22063,2010,22063-2010,Livingston Parish,IKE,2008,1,68,4853310,13151323,27637,33112,71403,13008978,12930585,648.168,128337,5.298549911560968e-4,0.17209898665348497,190155.66176470587,53.331137724550906,102.4749137037643,71372.20588235294,37.307388789495995,1,2,12767378
22063,2011,22063-2011,Livingston Parish,IKE,2008,1,64,5008924,11826545,27261,21384,41480,12293892,17058745,648.168,129828,4.929599161968142e-4,0.19986979166666663,266542.890625,41.81940276110444,91.09394737652894,78264.4375,40.74319182241067,1,3,12767378
22063,2012,22063-2012,Livingston Parish,IKE,2008,1,60,3573349,13232663,50095,15655,62488,12534750,15850887,648.168,131478,4.5635011180577737e-4,0.18543209876543207,264181.45,33.491892088423505,100.64545399230289,59555.816666666666,28.50754103592014,1,4,12767378
22063,2013,22063-2013,Livingston Parish,IKE,2008,1,51,3610119,11832578,82386,14990,61263,11912669,14640011,648.168,133668,3.815423287548254e-4,0.1590525383213814,287059.03921568627,26.335157960588052,88.52214441751204,70786.64705882352,30.30487122575134,1,5,12767378
22065,2000,22065-2000,Madison Parish,IKE,2008,0,6,4021950,5511131,0,121852,46971,5646643,7509301,624.436,13707,4.377325454147516e-4,0.5,1251550.1666666667,8.29009512324182,402.06690012402424,670325,71.22727610015367,0,0,4625017
22065,2001,22065-2001,Madison Parish,IKE,2008,0,7,3454025,5956785,0,66911,77145,5540208,8210245,624.436,13394,5.226220695833955e-4,0.3877551020408163,1172892.142857143,5.600699220170251,444.73532925190386,493432.14285714284,62.344680921727125,0,0,4625017
22065,2002,22065-2002,Madison Parish,IKE,2008,0,10,4416317,6880278,0,56692,-129463,6601944,9220976,624.436,13027,7.676364473785215e-4,0.30000000000000004,922097.6,46.25936523999791,528.1552160896599,441631.7,66.89419055962911,0,0,4625017
22065,2003,22065-2003,Madison Parish,IKE,2008,0,10,4042955,6924279,13365,21677,47134,6449056,8517087,624.436,12617,7.92581437742728e-4,0.24000000000000005,851708.7,23.108362039193462,548.805500515178,404295.5,62.6906480576382,0,0,4625017
22065,2004,22065-2004,Madison Parish,IKE,2008,0,9,4753208,7224513,0,6458,17495,6930156,8314512,624.436,12255,7.343941248470012e-4,0.3333333333333333,923834.6666666666,10.52880843697612,589.5155446756426,528134.2222222222,68.58731607196144,0,0,4625017
22065,2005,22065-2005,Madison Parish,IKE,2008,0,8,4763879,6301291,-12784,10216,2942,6208813,6380658,624.436,12086,6.619228859837829e-4,0.16875,797582.25,12.004307116104869,521.3710905179547,595484.875,76.72769336103374,0,0,4625017
22065,2006,22065-2006,Madison Parish,IKE,2008,0,7,5276749,6638993,0,15736,21051,6810785,6148659,624.436,11942,5.861664712778429e-4,0.24489795918367344,878379.8571428572,11.472515745810623,555.9364428069,753821.2857142857,77.47637019814897,0,0,4625017
22065,2007,22065-2007,Madison Parish,IKE,2008,0,4,4625017,5828046,0,17383,1065,5745454,5537629,624.436,11796,3.3909799932180403e-4,0.375,1384407.25,2.2123678995963405,494.0696846388606,1156254.25,80.4987212498786,0,0,4625017
22065,2009,22065-2009,Madison Parish,IKE,2008,0,5,5278917,9662483,0,2985,34239,9843779,4333090,624.436,11385,4.391743522178305e-4,0.3600000000000001,866618,94.40603376060038,848.7029424681599,1055783.4,53.62693534667936,1,1,4625017
22065,2010,22065-2010,Madison Parish,IKE,2008,0,8,6108778,12615924,0,4024,21520,12655739,4705796,624.436,12106,6.608293408227325e-4,0.21875,588224.5,16.857220523069167,1042.1215925987115,763597.25,48.26883677041696,1,2,4625017
22065,2011,22065-2011,Madison Parish,IKE,2008,0,7,7729926,13328464,0,3735,13011,13189758,4751349,624.436,11976,5.84502338009352e-4,0.346938775510204,678764.1428571428,10.51222985308181,1112.9311957247828,1104275.142857143,58.605518008745875,1,3,4625017
22065,2012,22065-2012,Madison Parish,IKE,2008,0,7,7212172,12882972,0,3920,24569,12868839,5348117,624.436,12212,5.732066819521781e-4,0.346938775510204,764016.7142857143,12.930042358477698,1054.943661971831,1030310.2857142857,56.0436881679847,1,4,4625017
22065,2013,22065-2013,Madison Parish,IKE,2008,0,6,6903508,12635459,0,5428,24234,13308083,5270599,624.436,11908,5.038629492777964e-4,0.3333333333333333,878433.1666666666,6.375125174285728,1061.089939536446,1150584.6666666667,51.87454872350886,1,5,4625017
22067,2000,22067-2000,Morehouse Parish,IKE,2008,0,23,5245080,10440253,243060,49574,50554,10486985,6550059,794.933,30962,7.428460693753633e-4,0.30434782608695654,284785.17391304346,14.039191739040527,337.1956914927976,228046.95652173914,50.015137811296576,0,0,6262836
22067,2001,22067-2001,Morehouse Parish,IKE,2008,0,24,5247964,10665138,53772,50852,108693,10716365,6609576,794.933,30631,7.83519963435735e-4,0.3003472222222222,275399,17.77102513914732,348.1811889915445,218665.16666666666,48.97149359880893,0,0,6262836
22067,2002,22067-2002,Morehouse Parish,IKE,2008,0,26,6248833,11912706,84778,35364,125631,12188276,7362477,794.933,30362,8.563335748633159e-4,0.2943786982248521,283172.1923076923,19.76529570142048,392.355773664449,240339.73076923078,51.26921149471837,0,0,6262836
22067,2003,22067-2003,Morehouse Parish,IKE,2008,0,28,6950101,12988747,61177,18242,36047,13090542,7404577,794.933,30263,9.252222185507055e-4,0.2645408163265306,264449.1785714286,12.419952509949498,429.19561841192217,248217.89285714287,53.092538108811695,0,0,6262836
22067,2004,22067-2004,Morehouse Parish,IKE,2008,0,30,6846741,13314047,69947,27886,69154,12976261,7002388,794.933,29946,0.0010018032458425166,0.2315151515151515,233412.93333333332,21.3832092577578,444.60184999666063,228224.7,52.76358883348601,0,0,6262836
22067,2005,22067-2005,Morehouse Parish,IKE,2008,0,28,6743916,15219229,65561,29472,153403,15592687,8715112,794.933,29418,9.517982187776192e-4,0.2542517006802721,311254,18.580068437848443,517.3441090488816,240854.14285714287,43.250505830072775,0,0,6262836
22067,2006,22067-2006,Morehouse Parish,IKE,2008,0,27,6563377,14380703,63664,44599,80812,14875438,8606228,794.933,29152,9.261800219538968e-4,0.23100137174211244,318749.18518518517,15.583533740636325,493.3007340834248,243088.03703703705,44.12224366099338,0,0,6262836
22067,2007,22067-2007,Morehouse Parish,IKE,2008,0,32,6262836,15486020,59469,49990,113110,16062554,9422869,794.933,28588,0.0011193507765496012,0.21456473214285715,294464.65625,21.27318108790453,541.696516020708,195713.625,38.99028759685415,0,0,6262836
22067,2009,22067-2009,Morehouse Parish,IKE,2008,0,31,7272764,16781533,-22705,30830,110860,17246044,12059288,794.933,28223,0.0010983949261240832,0.20166493236212277,389009.29032258067,14.93923145665773,594.6048612833505,234605.29032258064,42.17062185391618,1,1,6262836
22067,2010,22067-2010,Morehouse Parish,IKE,2008,0,31,6035691,17290702,-27335,25281,122625,18074904,14174055,794.933,27873,0.0011121874215190327,0.2357663148506021,457227.5806451613,23.343214425277733,620.3387507623866,194699.70967741936,33.39265868300048,1,2,6262836
22067,2011,22067-2011,Morehouse Parish,IKE,2008,0,31,6005969,17642622,-15209,55303,150827,18742700,13574681,794.933,27479,0.0011281342115797518,0.2357663148506021,437892.93548387097,27.27391729078476,642.0401761345028,193740.93548387097,32.044310584921064,1,3,6262836
22067,2012,22067-2012,Morehouse Parish,IKE,2008,0,31,5370501,17383882,128,46736,158895,17846144,13580856,794.933,27375,0.0011324200913242009,0.24203954214360043,438092.12903225806,27.031006015615,635.0276529680365,173241.96774193548,30.093341172188232,1,4,6262836
22067,2013,22067-2013,Morehouse Parish,IKE,2008,0,29,5526086,18016830,16590,246913,378919,18729506,14269181,794.933,26938,0.0010765461429950256,0.18370986920332935,492040.724137931,27.21325661413163,668.8258222585196,190554.6896551724,29.504707705584977,1,5,6262836
22069,2000,22069-2000,Natchitoches Parish,IKE,2008,1,31,7425066,23134177,14179460,871134,3132959,28265851,88251529,1252.25,39097,7.928997109752666e-4,0.23537981269510927,2846823.5161290322,7.256200115197894,591.7123308693762,239518.25806451612,26.26868018231611,0,0,7849768
22069,2001,22069-2001,Natchitoches Parish,IKE,2008,1,35,7322468,25287797,12927916,938958,671630,25511121,89872459,1252.25,38780,9.025270758122744e-4,0.2755918367346939,2567784.5428571426,12.04126714968399,652.0834708612687,209213.37142857144,28.703042880789127,0,0,7849768
22069,2002,22069-2002,Natchitoches Parish,IKE,2008,1,40,9208962,51322817,33141,471761,-79663,53043403,93733599,1252.25,39030,0.0010248526774276198,0.19926470588235295,2343339.975,24.962630488417656,1314.958160389444,230224.05,17.361182501808944,0,0,7849768
22069,2003,22069-2003,Natchitoches Parish,IKE,2008,1,40,6094538,49438366,38941,341846,1009636,50453467,90965373,1252.25,38694,0.0010337520028945056,0.21275,2274134.325,32.1597228714178,1277.6752468082907,152363.45,12.079522701581638,0,0,7849768
22069,2004,22069-2004,Natchitoches Parish,IKE,2008,1,46,7675954,51769499,33477,312927,1906847,53857432,96686708,1252.25,38694,0.0011888148033286814,0.211887023240298,2101884.9565217393,30.96771804209617,1337.9205820023776,166868.5652173913,14.252357966120627,0,0,7849768
22069,2005,22069-2005,Natchitoches Parish,IKE,2008,1,48,8312846,55566118,62708,406079,1842312,57426283,115330009,1252.25,38787,0.001237528037744605,0.23538011695906433,2402708.5208333335,49.773769552851945,1432.5964369505245,173184.29166666666,14.475681805837928,0,0,7849768
22069,2006,22069-2006,Natchitoches Parish,IKE,2008,1,53,8767753,58759605,60533,453120,1406596,59409754,116673669,1252.25,38833,0.0013648185821337523,0.20555357778568883,2201389.9811320757,41.078307329225126,1513.1358638271572,165429.30188679244,14.75810352623241,0,0,7849768
22069,2007,22069-2007,Natchitoches Parish,IKE,2008,1,55,7849768,59990099,30521,644711,1810117,62071170,122186019,1252.25,38957,0.0014118130246168852,0.20542148760330575,2221563.981818182,21.321798541678618,1539.9055112046615,142723.05454545454,12.646399286496452,0,0,7849768
22069,2009,22069-2009,Natchitoches Parish,IKE,2008,1,63,9977294,121029313,53384,869233,2279088,122231115,201960524,1252.25,39255,0.0016048910966755827,0.204070678190761,3205722.603174603,46.544090015765725,3083.156616991466,158369.74603174604,8.1626466387057,1,1,7849768
22069,2010,22069-2010,Natchitoches Parish,IKE,2008,1,64,11499804,125099920,61425,634373,3008767,125087746,123461053,1252.25,39528,0.0016191054442420564,0.1987082741477273,1929078.953125,31.76282025172091,3164.843149160089,179684.4375,9.193389734594785,1,2,7849768
22069,2011,22069-2011,Natchitoches Parish,IKE,2008,1,62,18610485,59735169,49274,614656,3051002,70124878,117770639,1252.25,39386,0.0015741634083176763,0.18308779232159483,1899526.435483871,47.708056750337086,1516.6599553140709,300169.1129032258,26.539062214126062,1,3,7849768
22069,2012,22069-2012,Natchitoches Parish,IKE,2008,1,64,16012862,62098919,48504,531419,910123,64671741,37054747,1252.25,39339,0.0016268842624367675,0.1844482421875,578980.421875,51.64216164336911,1578.5586568036808,250200.96875,24.760214820875166,1,4,7849768
22069,2013,22069-2013,Natchitoches Parish,IKE,2008,1,61,15255951,17618160,55114,479461,1526646,22671036,41252380,1252.25,39118,0.0015593844266066773,0.15859791914615887,676268.524590164,45.74344080407258,450.384989007618,250097.55737704918,67.29269452000341,1,5,7849768
22071,2000,22071-2000,Orleans Parish,IKE,2008,1,871,650793295,1999089899,6533311,186965379,47335157,2359943221,5335133731,169.43,483663,0.001800840667985767,0.195070182566053,6125297.050516647,49.83987311736644,4133.22891972303,747179.4431687716,27.576650540102126,0,0,1095472061
22071,2001,22071-2001,Orleans Parish,IKE,2008,1,943,615873430,2219061521,9717023,144434276,52560511,2353332088,5450180469,169.43,477932,0.001973084037059665,0.18942292436360988,5779618.737009544,47.00972906832731,4643.048636626131,653100.1378579004,26.170272913900796,0,0,1095472061
22071,2002,22071-2002,Orleans Parish,IKE,2008,1,1026,692490914,2429146334,11664687,108967211,60525752,2512377052,5511354057,169.43,472744,0.002170307819877143,0.18917581132621655,5371690.114035088,57.85838082858381,5138.3969632613,674942.4113060429,27.563176213886226,0,0,1095472061
22071,2003,22071-2003,Orleans Parish,IKE,2008,1,1038,723010972,2615916866,12350640,107751780,61866252,2640143975,5892102199,169.43,467761,0.002219081967072928,0.19664887589149072,5676399.035645472,66.5864081641598,5592.421912044826,696542.3622350674,27.385285758895023,0,0,1095472061
22071,2004,22071-2004,Orleans Parish,IKE,2008,1,976,859090206,2745257865,12529815,134952613,50338223,3002638225,6034445068,169.43,461915,0.0021129428574521284,0.1916021433049642,6182833.06147541,57.21161016949153,5943.210038643473,880215.375,28.611179290505433,0,0,1095472061
22071,2005,22071-2005,Orleans Parish,IKE,2008,1,919,741355399,1894182814,2637522,129765672,49862624,2122291202,4764512067,169.43,455188,0.0020189460179090837,0.1939935792294525,5184452.738846572,49.21161424928524,4161.319749202527,806697.9314472253,34.93184150701672,0,0,1095472061
22071,2006,22071-2006,Orleans Parish,IKE,2008,1,908,1122381081,3388422587,4482751,186937231,170808335,3881000935,7041235082,169.43,208548,0.004353913727295395,0.19309363503601415,7754664.187224669,53.35751333728513,16247.686801120126,1236102.5121145374,28.919886900259144,0,0,1095472061
22071,2007,22071-2007,Orleans Parish,IKE,2008,1,987,1095472061,3384459131,7479905,255973843,257855033,4017053437,8095363412,169.43,288113,0.003425739206491897,0.19355904593784265,8201989.27254306,58.28641035556551,11746.985144717524,1109900.771023303,27.270537427008097,0,0,1095472061
22071,2009,22071-2009,Orleans Parish,IKE,2008,1,1106,1385762051,3378305751,13063833,106658315,132158571,3337728784,8047699961,169.43,354850,0.0031168099196843737,0.19099141333444447,7276401.411392405,72.74360686191983,9520.37692264337,1252949.4132007232,41.518114283068726,1,1,1095472061
22071,2010,22071-2010,Orleans Parish,IKE,2008,1,1140,1409430898,3392313707,16220748,124144362,90448568,3569358258,8655174606,169.43,347772,0.0032780097305130946,0.19025379354962096,7592258.426315789,61.52497933035296,9754.418719735919,1236342.8929824561,39.4869552486373,1,2,1095472061
22071,2011,22071-2011,Orleans Parish,IKE,2008,1,1188,1418723822,3453250597,19950558,154135869,57131185,3696939508,8909963808,169.43,360735,0.0032932762277017753,0.19418342260399196,7499969.535353536,82.0295541638164,9572.818265485745,1194211.9713804715,38.37562986708193,1,3,1095472061
22071,2012,22071-2012,Orleans Parish,IKE,2008,1,1121,1446981084,3642900809,21603877,192058157,53158369,4006263893,9655177725,169.43,369787,0.0030314748760773094,0.1913031788000294,8613004.214986619,79.68798480291278,9851.349044179487,1290794.9009812668,36.117967329317914,1,4,1095472061
22071,2013,22071-2013,Orleans Parish,IKE,2008,1,1098,1415917683,3892354386,22749478,205721905,56941470,4415003483,10942101993,169.43,378637,0.002899875078241165,0.1959082495004738,9965484.510928962,86.20331829573935,10279.910272899902,1289542.5163934426,32.07059039595326,1,5,1095472061
22073,2000,22073-2000,Ouachita Parish,IKE,2008,0,170,48766294,342367150,1671651,13848857,14663863,350128680,615780648,610.403,147266,0.001154373718305651,0.20596669550173008,3622239.105882353,36.59277932999031,2324.8214115953447,286860.55294117646,13.928106089452596,0,0,119547887
22073,2001,22073-2001,Ouachita Parish,IKE,2008,0,196,54492370,373655825,1518750,17368853,11844769,371680009,628766626,610.403,146601,0.0013369622308169794,0.19921353115855409,3207992.9897959186,35.77892595606184,2548.7945170906064,278022.29591836734,14.66109790155542,0,0,119547887
22073,2002,22073-2002,Ouachita Parish,IKE,2008,0,215,67540403,397060919,1475494,7121234,15231646,393051987,638020649,610.403,147335,0.0014592595106390199,0.222666021462526,2967537.9023255813,35.015107441118516,2694.9531272270674,314141.40930232557,17.18358009471149,0,0,119547887
22073,2003,22073-2003,Ouachita Parish,IKE,2008,0,209,64860000,402824559,1679886,9800882,15430915,380560917,640016159,610.403,147890,0.0014132125228210157,0.22439993815686768,3062278.272727273,28.549481041239837,2723.812015687335,310334.9282296651,17.04326353617652,0,0,119547887
22073,2004,22073-2004,Ouachita Parish,IKE,2008,0,222,65043597,374335528,1563046,10814989,14478069,382429231,640559199,610.403,148455,0.0014954026472668485,0.21065355896436977,2885401.7972972975,36.50631753187879,2521.5420699875385,292989.1756756757,17.008008731424614,0,0,119547887
22073,2005,22073-2005,Ouachita Parish,IKE,2008,0,238,69723079,403488119,1608321,13618701,14782305,399539942,710235458,610.403,148438,0.0016033630202508791,0.2050515708013309,2984182.5966386553,31.08406641545995,2718.22659292095,292954.11344537814,17.450840747231226,0,0,119547887
22073,2006,22073-2006,Ouachita Parish,IKE,2008,0,238,68444327,469581478,1593035,11920419,18881188,465915445,874566562,610.403,149989,0.0015867830307555886,0.2111231047040665,3674649.4201680673,27.622646904927063,3130.772776670289,287581.20588235295,14.690289350678212,0,0,119547887
22073,2007,22073-2007,Ouachita Parish,IKE,2008,0,257,119547887,438490071,1616466,20871943,15967187,514447945,811811110,610.403,149880,0.0017147050974112624,0.20921127726648264,3158798.093385214,40.90321165080498,2925.6076261008807,465166.87548638135,23.238092048360695,0,0,119547887
22073,2009,22073-2009,Ouachita Parish,IKE,2008,0,271,74825436,456763239,1544135,7643060,12832271,411813803,778252976,610.403,151502,0.0017887552639569114,0.21594014876045095,2871782.1992619927,58.17955984323184,3014.8990706393315,276108.61992619926,18.169725117251595,1,1,119547887
22073,2010,22073-2010,Ouachita Parish,IKE,2008,0,271,81695918,409684234,1205181,6676078,8623160,416749144,767560893,610.403,153969,0.0017600945644902545,0.21898850696149336,2832328.0184501847,43.68828014959444,2660.82285395112,301460.9520295203,19.603139964697807,1,2,119547887
22073,2011,22073-2011,Ouachita Parish,IKE,2008,0,262,108359607,389142198,1354023,7060219,18632086,439698310,828874123,610.403,154650,0.0016941480763013256,0.22021069368251936,3163641.690839695,40.233747442609435,2516.276741028128,413586.286259542,24.64408084716086,1,3,119547887
22073,2012,22073-2012,Ouachita Parish,IKE,2008,0,268,88249736,414489690,1290081,5353318,7984882,412040009,827467585,610.403,155256,0.0017261812747977534,0.22216889651828653,3087565.6156716417,43.98975284075058,2669.7176920698716,329290.05970149254,21.41775897301274,1,4,119547887
22073,2013,22073-2013,Ouachita Parish,IKE,2008,0,253,92867193,405510819,1438535,6138505,15669161,433038201,841956194,610.403,156062,0.0016211505683638554,0.21102067244016032,3327890.09486166,48.03075053995682,2598.395631223488,367064.00395256915,21.44549667570783,1,5,119547887
22075,2000,22075-2000,Plaquemines Parish,IKE,2008,1,19,1207855,2434746,5161,249701,95111,2487484,7256688,779.912,26737,7.106257246512324e-4,0.24861495844875345,381930.94736842107,14.72661120079474,91.06279687324681,63571.31578947369,48.55729725296726,0,0,18835753
22075,2001,22075-2001,Plaquemines Parish,IKE,2008,1,19,1252114,2272772,7679,131237,87592,2544117,7445684,779.912,26852,7.075823029941904e-4,0.24099722991689748,391878.1052631579,15.828697528655235,84.64069715477432,65900.73684210527,49.21605413587504,0,0,18835753
22075,2002,22075-2002,Plaquemines Parish,IKE,2008,1,20,1729365,2656760,20041,83614,53116,3051643,7195606,779.912,27119,7.374903204395442e-4,0.151,359780.3,8.003768622191723,97.96673918654818,86468.25,56.66996434379775,0,0,18835753
22075,2003,22075-2003,Plaquemines Parish,IKE,2008,1,22,7078567,7978141,22259,81669,66174,8629535,22313170,779.912,27644,7.958327304297497e-4,0.16570247933884297,1014235,36.70426797670129,288.6029879901606,321753.04545454547,82.02721235848746,0,0,18835753
22075,2004,22075-2004,Plaquemines Parish,IKE,2008,1,22,1360218,2734110,-7764,148195,1009,2730643,7725405,779.912,28602,7.691769806307252e-4,0.20557851239669425,351154.7727272727,25.974063597014425,95.59156702328508,61828.09090909091,49.81310262820882,0,0,18835753
22075,2005,22075-2005,Plaquemines Parish,IKE,2008,1,24,12556951,12712523,7375,191328,699305,15438200,38472018,779.912,28549,8.40659918035658e-4,0.2144097222222222,1603000.75,78.9160816115999,445.28785596693405,523206.2916666667,81.33688512909536,0,0,18835753
22075,2006,22075-2006,Plaquemines Parish,IKE,2008,1,26,10769616,12463123,36931,1122750,98931,13985674,38873624,779.912,21293,0.0012210585638472737,0.21331360946745564,1495139.3846153845,49.29721665117644,585.3155027473817,414216,77.00462630546086,0,0,18835753
22075,2007,22075-2007,Plaquemines Parish,IKE,2008,1,24,18835753,17949039,-37567,189139,343692,21668958,43998107,779.912,21353,0.001123963845829626,0.2076388888888889,1833254.4583333333,65.84045365780382,840.5862876410808,784823.0416666666,86.92505195681306,0,0,18835753
22075,2009,22075-2009,Plaquemines Parish,IKE,2008,1,26,51905049,57541731,54251,225567,425113,65079030,57851708,779.912,20942,0.0012415242097220897,0.20360408821947285,2225065.6923076925,47.73753156565657,2747.6712348390793,1996348.0384615385,79.7569493583417,1,1,18835753
22075,2010,22075-2010,Plaquemines Parish,IKE,2008,1,28,13542442,30650583,48840,212871,532084,27362424,54141783,779.912,23117,0.0012112298308604057,0.1747448979591837,1933635.107142857,26.570406374845625,1325.889302245101,483658.64285714284,49.49284463978776,1,2,18835753
22075,2011,22075-2011,Plaquemines Parish,IKE,2008,1,29,9073234,25220942,35182,146532,453628,23504440,63751364,779.912,23582,0.0012297515053854636,0.20879904875148633,2198322.896551724,33.053822071236276,1069.4997031634298,312870.1379310345,38.602213028687345,1,3,18835753
22075,2012,22075-2012,Plaquemines Parish,IKE,2008,1,29,7208366,24679863,37330,140805,499687,24161500,64428502,779.912,23826,0.0012171577268530176,0.18257485677224083,2221672.4827586208,27.1665623043206,1035.837446487031,248564.3448275862,29.834099704074664,1,4,18835753
22075,2013,22075-2013,Plaquemines Parish,IKE,2008,1,30,8686698,28120604,5105,150147,614949,26052293,62614882,779.912,23509,0.0012761070228423158,0.2086868686868687,2087162.7333333334,29.863399279949295,1196.163341698924,289556.6,33.34331454048978,1,5,18835753
22077,2000,22077-2000,Pointe Coupee Parish,IKE,2008,0,18,1512716,18150290,32726,167291,2723273,21412268,32358697,557.347,22756,7.910001757778168e-4,0.2808641975308642,1797705.388888889,23.313532585502653,797.6045878010195,84039.77777777778,7.064716357930884,0,0,3715439
22077,2001,22077-2001,Pointe Coupee Parish,IKE,2008,0,20,1300556,18548705,53393,149481,81118,19323546,32378843,557.347,22522,8.880206020779682e-4,0.2775,1618942.15,41.926516997010346,823.5816090933309,65027.8,6.730421010719254,0,0,3715439
22077,2002,22077-2002,Pointe Coupee Parish,IKE,2008,0,21,2473096,20728885,60768,78738,81770,21761629,31316992,557.347,22347,9.39723452812458e-4,0.3287981859410431,1491285.3333333333,81.64135472370766,927.59139929297,117766.47619047618,11.364480113138589,0,0,3715439
22077,2003,22077-2003,Pointe Coupee Parish,IKE,2008,0,18,4175253,25802124,272166,173509,25616,26299932,37142555,557.347,22199,8.108473354655615e-4,0.29320987654320985,2063475.2777777778,146.77177707503387,1162.3101941528898,231958.5,15.875527739007081,0,0,3715439
22077,2004,22077-2004,Pointe Coupee Parish,IKE,2008,0,18,2770823,21518480,53834,57948,56816,22148421,32564285,557.347,22110,8.141112618724559e-4,0.3580246913580247,1809126.9444444445,59.58143716287433,973.2464947987336,153934.61111111112,12.51025073074058,0,0,3715439
22077,2005,22077-2005,Pointe Coupee Parish,IKE,2008,0,19,1941086,24405378,77706,76139,39976,25404389,33618602,557.347,21796,8.717195815746008e-4,0.373961218836565,1769400.105263158,640.4346353578686,1119.7182051752616,102162.42105263157,7.640750580539449,0,0,3715439
22077,2006,22077-2006,Pointe Coupee Parish,IKE,2008,0,19,3734778,25722699,97309,149521,336454,27699793,35724937,557.347,22405,8.480249944208881e-4,0.3240997229916897,1880259.8421052631,138.5318146417446,1148.0785092613255,196567.26315789475,13.48305382643112,0,0,3715439
22077,2007,22077-2007,Pointe Coupee Parish,IKE,2008,0,20,3715439,27976643,59748,205336,49949,30199810,40678220,557.347,22447,8.909876598209114e-4,0.27,2033911,90.5935244705604,1246.3421838107542,185771.95,12.302855547766692,0,0,3715439
22077,2009,22077-2009,Pointe Coupee Parish,IKE,2008,0,23,6402486,28803327,49185,131864,46655,31633042,44697689,557.347,22447,0.001024635808794048,0.29489603024574673,1943377.7826086956,20.504966706093676,1283.1704459393238,278368.95652173914,20.239868173285387,1,1,3715439
