FIPS,year,co_year,County_name,storm,hit_year,treatment,NONPROFITS,CONT,EXPS,GRPROF,INVINC,OTHINC,TOTREV,TOTASS,LAND_AREA,pop,npo_capita,npo_area,cont_capita,cont_area,cont_npo,exps_capita,exps_area,exps_npo,ass_capita,ass_area,ass_npo,revs_capita,revs_area,rev_npo,HHI_CONT,HHI_EXPS,HHI_GRPROF,HHI_INVINC,HHI_REV,HHI_ASS
05071,2004,05071-2004,Johnson County,IKE,2008,0,25,3644880,66669104,364728,1407941,730460,62592131,135579929,659.804,23850,0.0010482180293501049,0.03789004007250638,152.8251572327044,5524.185970379082,145795.2,2795.3502725366875,101043.80088632382,2666764.16,5684.693039832285,205485.15771350282,5423197.16,2624.4080083857443,94864.73407254276,2503685.24,0.72983307426827,0.5090813565366741,0.38411078424445094,0.741769437946136,0.5607301394214783,0.5145845150752213
05071,2005,05071-2005,Johnson County,IKE,2008,0,24,3889737,69839080,440942,1594814,953187,71192715,138908701,659.804,24173,9.928432548711372e-4,0.03637443846960613,160.91246431969552,5895.29163206043,162072.375,2889.1358126835726,105848.22159307916,2909961.6666666665,5746.440284615066,210530.24989239228,5787862.541666667,2945.1336201547183,107899.79296882104,2966363.125,0.760989008094462,0.5294569287191442,0.3977655348139767,0.7181801311176832,0.5350300930566728,0.5142358295010311
05071,2006,05071-2006,Johnson County,IKE,2008,0,24,4415525,75741669,483444,1913483,1391094,75201686,159690319,659.804,24596,9.757684176288828e-4,0.03637443846960613,179.52207676044884,6692.1767676461495,183980.20833333334,3079.430354529192,114794.19494274058,3155902.875,6492.532078386729,242026.90344405308,6653763.291666667,3057.4762563018376,113975.79584240168,3133403.5833333335,0.8070679123885629,0.5353954406617119,0.4588274071182301,0.7009590528623427,0.5352958674347388,0.5712348330773471
05071,2007,05071-2007,Johnson County,IKE,2008,0,24,19657540,81767974,493010,2030234,1389792,96247191,185795827,659.804,25109,9.558325699948226e-4,0.03637443846960613,782.8882074156677,29792.999133075886,819064.1666666666,3256.5205304870765,123927.67246030639,3406998.9166666665,7399.570950655144,281592.45321337855,7741492.791666667,3833.174997013023,145872.39695424703,4010299.625,0.8956606613883961,0.5336151544185962,0.43269474098837335,0.7171040802657055,0.46916487665302015,0.6038166260196375
05071,2008,05071-2008,Johnson County,IKE,2008,0,24,3886584,84129289,505893,2230163,1593967,83263635,173675149,659.804,25236,9.510223490252021e-4,0.03637443846960613,154.00951022349025,5890.512940206486,161941,3333.7014186083375,127506.48525925881,3505387.0416666665,6882.039507053416,263222.3342083407,7236464.541666667,3299.3990727532096,126194.4986693018,3469318.125,0.6700288628312363,0.5293852266617824,0.4596851801411575,0.7646673121550213,0.5382499110427645,0.5848580116461604
05071,2009,05071-2009,Johnson County,IKE,2008,0,25,18473304,87652342,515876,1976171,2627231,101295364,153028950,659.804,25374,9.852605028769607e-4,0.03789004007250638,728.0406715535588,27998.169153263698,738932.16,3454.4156222905335,132846.03003316137,3506093.68,6030.935209269331,231930.92191014302,6121158,3992.0928509497912,153523.4160447648,4051814.56,0.9349622513105138,0.5423872147960918,0.46347642619772317,0.8003629078021949,0.4899480780842977,0.5760724040137869
05071,2010,05071-2010,Johnson County,IKE,2008,0,26,4958480,64595541,386840,1696576,4033713,67170737,163998426,659.804,25556,0.0010173736108937236,0.03940564167540664,194.02410392862734,7515.080235948858,190710.76923076922,2527.6076459539836,97901.10547980916,2484443.8846153845,6417.218109250274,248556.2773187189,6307631.769230769,2628.3744326185633,101804.07666519149,2583489.8846153845,0.32971833190567823,0.4509286722496151,0.7864920966358719,0.8172967594406991,0.4307360002868131,0.5627279567515968
05071,2011,05071-2011,Johnson County,IKE,2008,0,27,5528803,64405457,430610,1469292,4093202,68174321,179675620,659.804,25675,0.0010516066212268745,0.040921243278306894,215.33799415774098,8379.46268891974,204770.4814814815,2508.4890749756573,97613.01386472347,2385387.296296296,6998.076728334956,272316.65767409716,6654652.592592592,2655.2802726387536,103325.11018423653,2524974.8518518517,0.32333059362814426,0.43532084754884964,0.8484553878727664,0.821199360105627,0.40476948550930425,0.5667251198886549
05071,2012,05071-2012,Johnson County,IKE,2008,0,25,4545527,67238966,452183,1550197,4050600,67832832,177049700,659.804,25914,9.647294898510458e-4,0.03789004007250638,175.40815775256618,6889.208007226389,181821.08,2594.6965346916722,101907.48464695577,2689558.64,6832.202670371228,268336.8091130093,7081988,2617.6133364204675,102807.54890846372,2713313.28,0.38127129641853447,0.4333383519987125,0.7895532942435408,0.8549646753420352,0.42757917347426344,0.54746965897886
05071,2013,05071-2013,Johnson County,IKE,2008,0,24,9364983,66759789,442950,1667126,4487796,69565128,194457306,659.804,25932,9.254974548819991e-4,0.03637443846960613,361.1361638130495,14193.583245933642,390207.625,2574.41728366497,101181.24321768283,2781657.875,7498.739241092087,294719.8046692654,8102387.75,2682.597871355854,105433.01950276142,2898547,0.3863530798151955,0.4280912565237308,0.8130127027166112,0.896176601563174,0.38905562548694705,0.51114281407641
05071,2014,05071-2014,Johnson County,IKE,2008,0,4,6841516,27882154,368914,1411920,268668,29439878,140574762,659.804,25969,1.5402980476722245e-4,0.006062406411601021,263.4493434479572,10369.012615867743,1710379,1073.6706842774076,42258.23729471176,6970538.5,5413.175786514691,213055.3346145219,35143690.5,1133.6546651777119,44619.126285987964,7359969.5,0.9298265464765024,0.9766146977187845,0.9999945787043374,0.9863141401021464,0.9802667564503834,0.9897643719303431
05073,2000,05073-2000,Lafayette County,IKE,2008,0,3,6756,112608,0,24569,20,120742,515247,528.269,8539,3.513291954561424e-4,0.005678924941649046,0.7911933481672327,12.788938968593651,2252,13.18749268064176,213.1641266097386,37536,60.340437990397,975.349679803282,171749,14.140063239255182,228.56158510152972,40247.333333333336,0.9997040325580393,0.4202134981058672,0,0.7280534812118042,0.37374778266016456,0.6108795313939712
05073,2001,05073-2001,Lafayette County,IKE,2008,0,2,13295,85741,0,23931,29,94493,518361,528.269,8374,2.388344877000239e-4,0.003785949961099364,1.5876522569859088,25.167102366408024,6647.5,10.238953904943873,162.3055678073103,42870.5,61.90124193933604,981.2444038927138,259180.5,11.284093623119178,178.8728848370811,47246.5,0.9998495844773309,0.6322999076923609,0,0.7114581643505001,0.5451762894976002,0.6320275929299816
05073,2002,05073-2002,Lafayette County,IKE,2008,0,3,9035,2310190,0,21135,83,2304524,505608,528.269,8240,3.6407766990291263e-4,0.005678924941649046,1.0964805825242718,17.103028949266378,3011.6666666666665,280.3628640776699,4373.13187031607,770063.3333333334,61.36019417475728,957.1032939657637,168536,279.6752427184466,4362.406274076276,768174.6666666666,0.9997786753727798,0.9142544736767341,0,0.6724641090990126,0.9244496166400672,0.6217369690942104
05073,2003,05073-2003,Lafayette County,IKE,2008,0,2,0,2879084,0,3524,43024,2874227,118685,528.269,8244,2.4260067928190198e-4,0.003785949961099364,0,0,0,349.2338670548277,5450.0339789009,1439542,14.396530810286269,224.66773556653902,59342.5,348.64471130519166,5440.839799420371,1437113.5,0,0.9567713459074292,0,0.9994327045923244,0.9538593942419482,0.964182370552299
05073,2004,05073-2004,Lafayette County,IKE,2008,0,2,0,1003324,0,2030,45057,1017072,128935,528.269,8153,2.453084754078253e-4,0.003785949961099364,0,0,0,123.06194039004048,1899.2672293850292,501662,15.81442413835398,244.07072911717324,64467.5,124.74819084999386,1925.2918494176263,508536,0,0.8970970807322177,0,0.9990155058435704,0.8751531046709589,0.962494676204272
05073,2005,05073-2005,Lafayette County,IKE,2008,0,4,47404,1717343,0,14537,48248,1763865,573725,528.269,8042,4.973887092762995e-4,0.007571899922198728,5.894553593633424,89.73458597797713,11851,213.54675453867196,3250.887332022133,429335.75,71.34108430738623,1086.0470707158663,143431.25,219.33163392190997,3338.952314067265,440966.25,0.5586449457572626,0.9073071867407764,0,0.6918515555393552,0.8585968699055037,0.5617087406243109
05073,2006,05073-2006,Lafayette County,IKE,2008,0,2,50536,170955,0,3472,45972,157963,155657,528.269,7879,2.5383931971062316e-4,0.003785949961099364,6.4140119304480265,95.66338361705873,25268,21.697550450564794,323.61353779987087,85477.5,19.755933494098237,294.65480654742186,77828.5,20.048610229724584,299.02000685256945,78981.5,0.9999604254266673,0.5264510393293873,0,0.9994242119019587,0.5063489222124213,0.8994895271041699
05073,2007,05073-2007,Lafayette County,IKE,2008,0,2,95933,187023,0,3634,45617,226897,197297,528.269,7845,2.5493945188017844e-4,0.003785949961099364,12.22855321861058,181.59876880907265,47966.5,23.839770554493306,354.0298597873432,93511.5,25.149394518801785,373.47828473751065,98648.5,28.922498406628424,429.51034416178123,113448.5,0.9999791524425524,0.5485491335758164,0,0.9994498693543779,0.5678837388833043,0.6611910365792559
05073,2008,05073-2008,Lafayette County,IKE,2008,0,3,97636,211439,0,21582,44065,283765,676015,528.269,7806,3.843197540353574e-4,0.005678924941649046,12.507814501665386,184.82250520094877,32545.333333333332,27.086728157827313,400.2487369124442,70479.66666666667,86.60197284140405,1279.6794814762934,225338.33333333334,36.352165001281065,537.1600453556805,94588.33333333333,0.9999795160670855,0.5185156595919961,0,0.7247656301902103,0.4940713879928088,0.47329896880480005
05073,2009,05073-2009,Lafayette County,IKE,2008,0,2,75608,222797,0,4263,50759,241205,266897,528.269,7654,2.613012803762738e-4,0.003785949961099364,9.878233603344656,143.12405232940037,37804,29.10857068199634,421.7491467415275,111398.5,34.87026391429318,505.2293433837685,133448.5,31.513587666579568,456.5950301834861,120602.5,0.9999735482975034,0.5860145866476516,0,0.7127568847262653,0.5722757814262076,0.5364933493677364
05073,2010,05073-2010,Lafayette County,IKE,2008,0,4,131980,251503,0,22772,78221,318992,1052767,528.269,7647,5.230809467765136e-4,0.007571899922198728,17.25905583889107,249.83483793294704,32995,32.88910683928338,476.08888653318667,62875.75,137.6705897737675,1992.861591348347,263191.75,41.71465934353341,603.8438749955042,79748,0.3810979453465049,0.4474709165026772,0,0.4325250529671621,0.28018340129657926,0.3376966659724402
05073,2011,05073-2011,Lafayette County,IKE,2008,0,6,659423,275456,0,14100,50301,823144,1446468,528.269,7536,7.961783439490446e-4,0.011357849883298092,87.50305201698514,1248.271240599013,109903.83333333333,36.552016985138,521.4313162422932,45909.333333333336,191.94108280254778,2738.1277341657374,241078,109.22823779193206,1558.1909973895874,137190.66666666666,0.9464444568661348,0.5500193072415541,0,0.41442584767702656,0.7770586798014452,0.31385251665845104
05073,2012,05073-2012,Lafayette County,IKE,2008,0,6,2215689,282776,0,14623,50663,2388967,3526725,528.269,7450,8.053691275167785e-4,0.011357849883298092,297.40791946308724,4194.243841679145,369281.5,37.956510067114095,535.2878930999169,47129.333333333336,473.3859060402685,6676.002188279077,587787.5,320.666711409396,4522.254760358832,398161.1666666667,0.9851241058893428,0.5442067916438983,0,0.35459926620878,0.919628349199104,0.6093160979245439
05073,2013,05073-2013,Lafayette County,IKE,2008,0,6,51412,351689,0,22472,49959,359756,3510276,528.269,7284,8.237232289950577e-4,0.011357849883298092,7.058209774848984,97.32162970002025,8568.666666666666,48.28239978034047,665.7384779345372,58614.833333333336,481.9159802306425,6644.864642824015,585046,49.389895661724324,681.0091071026314,59959.333333333336,0.3977464300942011,0.4527434327149391,0,0.27598264438831416,0.37499223132620807,0.6056488415448602
05075,2000,05075-2000,Lawrence County,IKE,2008,0,11,706674,1144996,0,17294,260,1250959,1298204,587.616,17672,6.224535989135355e-4,0.018719708108696838,39.98834314169307,1202.611909818657,64243.09090909091,64.79153463105477,1948.544627784131,104090.54545454546,73.46106835672249,2209.272722322061,118018.54545454546,70.78763014938886,2128.871575995208,113723.54545454546,0.8492928388924594,0.32340983748492425,0,0.2716856922470395,0.32348961085499045,0.2860079081412218
05075,2001,05075-2001,Lawrence County,IKE,2008,0,8,47009,395252,0,33330,884,380673,1438746,587.616,17749,4.5072961857006027e-4,0.013614333169961336,2.6485435799199957,79.99952349833906,5876.125,22.268972899881682,672.6365517616947,49406.5,81.0606794749,2448.445923868649,179843.25,21.44757451124007,647.8261313510865,47584.125,0.3688735640391339,0.25167820160983323,0,0.4577380786880998,0.20469614947951945,0.2933478527839029
05075,2002,05075-2002,Lawrence County,IKE,2008,0,10,1847070,6154415,0,251266,22637,6926195,24759299,587.616,17688,5.653550429669833e-4,0.017017916462451668,104.42503392130257,3143.3282960300603,184707,347.9429556761646,10473.53203452595,615441.5,1399.7794549977386,42135.16820508632,2475929.9,391.57592718227045,11786.940791265044,692619.5,0.5588727663955827,0.6062112061511546,0,0.7179675810233842,0.5573119822081046,0.8141129927153259
05075,2003,05075-2003,Lawrence County,IKE,2008,0,9,306535,1695199,0,8264,93614,1688405,2073068,587.616,17605,5.11218403862539e-4,0.015316124816206502,17.41181482533371,521.6587022817622,34059.444444444445,96.29076966770803,2884.875496923161,188355.44444444444,117.75450156205623,3527.9298044981756,230340.88888888888,95.9048565748367,2873.3135244785713,187600.55555555556,0.6509027977346675,0.32893922490091393,0,0.19876895442812548,0.3361951525568387,0.22730742499945664
05075,2004,05075-2004,Lawrence County,IKE,2008,0,12,2303036,7315481,0,349739,94594,7944898,29056492,587.616,17541,6.841115101761587e-4,0.020421499754942004,131.29445299583833,3919.287425801884,191919.66666666666,417.050396214583,12449.42445406524,609623.4166666666,1656.4900518784561,49448.095354789526,2421374.3333333335,452.93301408129525,13520.561046669935,662074.8333333334,0.6129794516904201,0.5769925515984837,0,0.9713221540380189,0.5941557846656472,0.8555880008483648
05075,2005,05075-2005,Lawrence County,IKE,2008,0,10,444273,1869593,0,4262,109329,1728200,2192226,587.616,17343,5.76601510695958e-4,0.017017916462451668,25.616848296142535,756.0600800522791,44427.3,107.80101481865883,3181.6577492784404,186959.3,126.40408233869573,3730.7118934814575,219222.6,99.64827307847547,2941.0363230408975,172820,0.39176252110472937,0.35967151218884,0,0.2054135962748159,0.34122635553803415,0.1874855346404229
05075,2006,05075-2006,Lawrence County,IKE,2008,0,12,523773,1881258,2428,9293,112361,2054586,2284606,587.616,17193,6.979584714709475e-4,0.020421499754942004,30.464316873146046,891.3525159287698,43647.75,109.41999651020764,3201.5091488318903,156771.5,132.88000930611295,3887.923405761586,190383.83333333334,119.501308672134,3496.4772912922726,171215.5,0.4083601977802808,0.34096557168574065,0.999176785381661,0.31304693916893794,0.3095350599510368,0.16813162894438344
05075,2007,05075-2007,Lawrence County,IKE,2008,0,13,1840241,1959159,796,21877,140942,2383190,2917007,587.616,17286,7.520536850630568e-4,0.02212329140118717,106.45846349647113,3131.7067608778525,141557,113.33790350572718,3334.080419866035,150704.53846153847,168.74968182344094,4964.138144638676,224385.15384615384,137.86821705426357,4055.6928334150193,183322.3076923077,0.4438710884474262,0.3281771699308458,0.997492163996417,0.29004511601500366,0.30231897563463456,0.19101431632808974
05075,2008,05075-2008,Lawrence County,IKE,2008,0,13,1929014,1988467,372,28858,132338,2331245,3620147,587.616,17460,7.445589919816724e-4,0.02212329140118717,110.48190148911799,3282.7799106899747,148385.6923076923,113.88699885452463,3383.9565294341883,152959,207.33946162657503,6160.735922779502,278472.8461538461,133.5191867124857,3967.293266350814,179326.53846153847,0.4201840041652692,0.3330631874670943,0.9946452572792157,0.2161809607651083,0.3121521044216754,0.14825206737023122
05075,2009,05075-2009,Lawrence County,IKE,2008,0,10,1401210,2215613,0,24349,179466,2226587,2531640,587.616,17336,5.768343331795108e-4,0.017017916462451668,80.82660359944624,2384.5674726351904,140121,127.80416474388555,3770.5116947121933,221561.3,146.0336871250577,4308.323803300114,253164,128.43718274111674,3789.1871562380875,222658.7,0.68408198845049,0.32737565040353395,0,0.25576623420430156,0.34945892974565834,0.22876250353734293
05075,2010,05075-2010,Lawrence County,IKE,2008,0,9,1508290,2116053,0,20657,142767,2336515,2800879,587.616,17518,5.137572782281082e-4,0.015316124816206502,86.09944057540815,2566.795322115123,167587.77777777778,120.79306998515813,3601.0813184120243,235117,159.8857746318073,4766.512484343517,311208.77777777775,133.3779541043498,3976.2617083265263,259612.77777777778,0.5963004120465605,0.35080181507509317,0,0.37078142238749623,0.3070633703551112,0.20632918328602637
05075,2011,05075-2011,Lawrence County,IKE,2008,0,10,1756720,2679187,0,44171,212234,2910877,3087495,587.616,17282,5.786367318597385e-4,0.017017916462451668,101.65027195926397,2989.5714207918095,175672,155.0276009721097,4559.418055328651,267918.7,178.6538016433283,5254.273198823722,308749.5,168.434035412568,4953.706161847193,291087.7,0.6178377932518788,0.28143585282313965,0,0.4260058519974386,0.2903829335575018,0.20975035086042362
05075,2012,05075-2012,Lawrence County,IKE,2008,0,12,1733792,2729175,0,18447,175674,3023756,3468907,587.616,17040,7.042253521126761e-4,0.020421499754942004,101.74835680751174,2950.5527419267005,144482.66666666666,160.16285211267606,4644.487216141153,227431.25,203.5743544600939,5903.356954201384,289075.5833333333,177.45046948356807,5145.802701083701,251979.66666666666,0.6425799777841043,0.3140220293486427,0,0.871033661033775,0.2919692842195886,0.20454553457886943
05075,2013,05075-2013,Lawrence County,IKE,2008,0,11,1796250,2684114,0,11933,150033,2872190,3641934,587.616,17054,6.450099683358743e-4,0.018719708108696838,105.32719596575583,3056.8432445678814,163295.45454545456,157.38911692271608,4567.8027827697,244010.36363636365,213.5530667292131,6197.812857376246,331084.9090909091,168.41738008678317,4887.868948428906,261108.18181818182,0.6974618080350478,0.3376628860964966,0,2.1275622355557093,0.3410191821438565,0.21586393478326546
05075,2014,05075-2014,Lawrence County,IKE,2008,0,3,1586171,2171654,2,599,63048,2133862,1702115,587.616,16969,1.7679297542577642e-4,0.005105374938735501,93.4746302080264,2699.332557316343,528723.6666666666,127.97772408509636,3695.702635734902,723884.6666666666,100.30732512228181,2896.6450879485924,567371.6666666666,125.75060404266604,3631.3885258400046,711287.3333333334,0.8500685754588535,0.5566278340624617,0.4444444444444444,0.7798472222222222,0.5635741359891874,0.7829242662252994
05077,2000,05077-2000,Lee County,IKE,2008,0,7,2718224,3128900,0,16231,27300,3452890,1865899,602.621,12527,5.587930071046539e-4,0.011615924436752122,216.98922327772013,4510.669226595157,388317.71428571426,249.77249141853596,5192.152281450531,446985.71428571426,148.95018759479524,3096.3059700873355,266557,275.63582661451267,5729.787046916719,493270,0.5489226278545645,0.5913293213948726,0,0.8939570527195487,0.5412927315469974,0.2985121004756454
05077,2001,05077-2001,Lee County,IKE,2008,0,4,108400,621235,318261,13309,53737,663660,3479323,602.621,12358,3.236769703835572e-4,0.006637671106715498,8.7716458973944,179.88088699199,27100,50.26986567405729,1030.8884024951005,155308.75,281.54418190645737,5773.650437007672,869830.75,53.70286454118789,1101.289201670702,165915,0.8607481201701704,0.5127376396610529,0.9999937158791878,0.779254030767216,0.3967395654366005,0.8612485577435361
05077,2002,05077-2002,Lee County,IKE,2008,0,8,2110886,4058567,447046,6818,81291,4061599,5142550,602.621,12151,6.583820261706855e-4,0.013275342213430996,173.72117521191672,3502.841752942563,263860.75,334.0109456011851,6734.858227642249,507320.875,423.2203110855074,8533.638887459945,642818.75,334.26047238910377,6739.88958234114,507699.875,0.7834559625119872,0.5956769245046855,0.9999955262024729,0.8899824664145352,0.5822246942414397,0.47605727822627664
05077,2003,05077-2003,Lee County,IKE,2008,0,8,2670909,3845213,470483,34136,124671,3738091,3915995,602.621,11732,6.818956699624957e-4,0.013275342213430996,227.66016024548244,4432.153874491596,333863.625,327.75426184793724,6380.814807316705,480651.625,333.7875042618479,6498.27171638559,489499.375,318.62350835322195,6203.054656243311,467261.375,0.715465237377397,0.48842536189136726,0.999995749062934,0.7472114255607523,0.5219458401124358,0.6667249759159913
05077,2004,05077-2004,Lee County,IKE,2008,0,6,3463966,5409251,608976,3516,127464,4840582,4929000,602.621,11512,5.211952744961779e-4,0.009956506660073246,300.9004517025712,5748.166758211214,577327.6666666666,469.87934329395415,8976.207267917978,901541.8333333334,428.16191799861014,8179.270221250173,821500,420.4814107018763,8032.5478202717795,806763.6666666666,0.7243103779759311,0.5768627355085929,0.9999967158064131,0.6728090838527583,0.5379830923839979,0.47938784481467417
05077,2005,05077-2005,Lee County,IKE,2008,0,5,2915520,4545965,626530,9243,161258,4718955,4821299,602.621,11370,4.3975373790677223e-4,0.008297088883394373,256.4221635883905,4838.065716262792,583104,399.82102022867196,7543.655133159979,909193,424.03685136323656,8000.549267284081,964259.8,415.03562005277047,7830.7178143476585,943791,0.7974410486862821,0.6198083804257911,0.9999968078221126,0.8049269588319629,0.5991392551306647,0.5169796522265321
05077,2006,05077-2006,Lee County,IKE,2008,0,6,2969182,4627852,642523,1850,176967,4760101,4949326,602.621,11067,5.421523448088912e-4,0.009956506660073246,268.2914972440589,4927.113392994934,494863.6666666667,418.16680220475286,7679.539876638883,771308.6666666666,447.21478268726844,8212.999546978946,824887.6666666666,430.11665311285805,7898.996218186887,793350.1666666666,0.737115489553902,0.516390211303491,0.9999968872782283,0.5855354078759536,0.4979171740049266,0.504418905856386
05077,2007,05077-2007,Lee County,IKE,2008,0,5,2200618,3958800,608708,7015,131942,3785736,4065559,602.621,10823,4.619791185438418e-4,0.008297088883394373,203.3279127783424,3651.7446288795113,440123.6,365.77658689827217,6569.3030943163285,791760,375.6406726415966,6746.460876736788,813111.8,349.7861960639379,6282.117616213176,757147.2,0.8451688870548475,0.5432320957622258,0.9999967143604626,0.7551211134608109,0.5063465886377624,0.668757221836495
05077,2008,05077-2008,Lee County,IKE,2008,0,5,309973,1135291,607925,24768,127980,1302487,4667136,602.621,10786,4.6356387910254034e-4,0.008297088883394373,28.738457259410346,514.3747064904808,61994.6,105.25597997404043,1883.9220671035362,227058.2,432.70313369182276,7744.728444577936,933427.2,120.75718524012609,2161.3700816931373,260497.4,0.7261795224974538,0.325311832653811,0.9999967101286094,0.5614092699322636,0.33374666213201315,0.5628808591845613
05077,2009,05077-2009,Lee County,IKE,2008,0,6,3156602,3656689,561327,10131,141032,4614091,6255607,602.621,10458,5.737234652897303e-4,0.009956506660073246,301.83610633008226,5238.121472700089,526100.3333333334,349.65471409447315,6067.974730386097,609448.1666666666,598.1647542551157,10380.665459716804,1042601.1666666666,441.2020462803595,7656.704628614005,769015.1666666666,0.7855892758355438,0.49526966609175255,0.9999964370239529,0.4767559041808803,0.5423258754055079,0.37690916951550013
05077,2010,05077-2010,Lee County,IKE,2008,0,10,3012086,4480926,573613,11989,310993,4844013,6520055,602.621,10395,9.62000962000962e-4,0.016594177766788745,289.76296296296294,4998.309053285564,301208.6,431.06551226551227,7435.728260382562,448092.6,627.2299182299182,10819.49517192398,652005.5,465.9945165945166,8038.241282663565,484401.3,0.661657985453012,0.5085375683874211,0.9999965133377905,0.4994048487723645,0.5040743535058264,0.3675545340471368
05077,2011,05077-2011,Lee County,IKE,2008,0,6,3620601,4136437,0,3855,263506,4675945,3471631,602.621,10291,5.83033718783403e-4,0.009956506660073246,351.8220775434846,6008.08966166131,603433.5,401.94704110387715,6864.0770899122335,689406.1666666666,337.34632202895733,5760.886195469458,578605.1666666666,454.3722670294432,7759.3462557727,779324.1666666666,0.7375174134711603,0.6899105044728198,0,0.9300035322437631,0.7197786394675799,0.45657380057356023
05077,2012,05077-2012,Lee County,IKE,2008,0,5,3460645,4031488,0,1720,85444,4421535,3799162,602.621,10184,4.909662215239591e-4,0.008297088883394373,339.8119599371563,5742.655831774864,692129,395.8648860958366,6689.922853667563,806297.6,373.05204241948155,6304.396959282866,759832.4,434.16486645718777,7337.1737792078275,884307,0.7864756319149714,0.735949388382441,0,0.9283476054251393,0.7615224891975141,0.48900520566941946
05077,2013,05077-2013,Lee County,IKE,2008,0,6,3388709,4152498,0,697,86526,5493915,5121441,602.621,10010,5.994005994005994e-4,0.009956506660073246,338.53236763236765,5623.283954591692,564784.8333333334,414.834965034965,6890.728998823473,692083,511.63246753246756,8498.610237612033,853573.5,548.8426573426574,9116.70021456272,915652.5,0.7797346745814387,0.7713988508968941,0,0.8840383083882727,0.8188062309385733,0.5810445554915588
05079,2000,05079-2000,Lincoln County,IKE,2008,0,8,3466,22122918,44182,764205,972,24781038,83990787,561.518,14477,5.526006769358292e-4,0.014247094483168838,0.239414243282448,6.1725536848328995,433.25,1528.1424328244802,39398.41287367457,2765364.75,5801.670719071631,149578.0847630886,10498848.375,1711.7522967465636,44132.22372212467,3097629.75,0.6151664933595751,0.9147734189192326,0.5553036034133557,0.7019148945393069,0.896379778774705,0.8822700945778812
05079,2001,05079-2001,Lincoln County,IKE,2008,0,9,20663,23227073,64410,599268,23056,27422616,84035492,561.518,14505,6.204756980351603e-4,0.016027981293564943,1.424543260944502,36.79846416321471,2295.8888888888887,1601.314925887625,41364.78794980748,2580785.888888889,5793.553395380904,149657.6993079474,9337276.888888888,1890.5629782833505,48836.57514095719,3046957.3333333335,0.9894096264378798,0.9066435347163837,0.5286843915125028,0.6580440279117205,0.9038043213514855,0.8764409808990762
05079,2002,05079-2002,Lincoln County,IKE,2008,0,8,34070,21799836,36022,498302,154769,25281123,91335272,561.518,14571,5.490357559536065e-4,0.014247094483168838,2.3382060256674215,60.67481363019529,4258.75,1496.1111797405806,38823.04040119818,2724979.5,6268.2912634685335,162657.78122874064,11416909,1735.0300597076384,45022.8185027016,3160140.375,0.99994129991343,0.9231888485839762,0.967134533640527,0.5522556126559742,0.898167912550737,0.8775078059720649
05079,2003,05079-2003,Lincoln County,IKE,2008,0,7,0,24550438,59873,340547,68853,26326014,91404589,561.518,14578,4.801756070791604e-4,0.012466207672772733,0,0,0,1684.0744958156126,43721.55122364732,3507205.4285714286,6270.0362875565925,162781.2269597769,13057798.42857143,1805.8728220606392,46883.6511029032,3760859.1428571427,0,0.9295169551792724,0.49339419335480855,0.5867210818716572,0.9180455848643114,0.877136226018841
05079,2004,05079-2004,Lincoln County,IKE,2008,0,7,0,25935100,60409,275824,101700,25609013,89430296,561.518,14466,4.8389326697082815e-4,0.012466207672772733,0,0,0,1792.831466887875,46187.47751630402,3705014.285714286,6182.102585372598,159265.23459621952,12775756.57142857,1770.2898520669155,45606.75347896238,3658430.4285714286,0,0.9394966619005986,0.525745519888772,0.5500656246006179,0.9167703137066145,0.8681062520472418
05079,2005,05079-2005,Lincoln County,IKE,2008,0,7,0,30696435,63066,556290,211528,31773154,102271755,561.518,14496,4.828918322295806e-4,0.012466207672772733,0,0,0,2117.579677152318,54666.876217681354,4385205,7055.170736754967,182134.41955556188,14610250.714285715,2191.856650110375,56584.390883284235,4539022,0,0.9396303876178972,0.5995987608118893,0.6903554161023161,0.9273170651129392,0.8797436381729118
05079,2006,05079-2006,Lincoln County,IKE,2008,0,7,0,33105264,68113,653270,415229,35258175,96651550,561.518,14315,4.889975550122249e-4,0.012466207672772733,0,0,0,2312.6275934334612,58956.72801228099,4729323.428571428,6751.767376877401,172125.47059933963,13807364.285714285,2463.023052741879,62790.81881613768,5036882.142857143,0,0.9696142189295801,0.5030864762457701,0.9616559070246616,0.9675504900239488,0.9839376468586112
05079,2007,05079-2007,Lincoln County,IKE,2008,0,8,28901,33558506,57748,646765,95964,35263351,103730299,561.518,14237,5.61916134016998e-4,0.014247094483168838,2.0299922736531575,51.469409707257824,3612.625,2357.1332443632787,59763.90071199855,4194813.25,7285.966074313409,184731.92132754426,12966287.375,2476.8807333005548,62800.03668626829,4407918.875,0.999930801833772,0.9360716994432267,0.48199042369129386,0.6627255396164298,0.9366714027714089,0.8747976972695408
05079,2008,05079-2008,Lincoln County,IKE,2008,0,7,0,35072136,57852,915311,93950,36246546,112880211,561.518,14176,4.937923250564334e-4,0.012466207672772733,0,0,0,2474.0502257336343,62459.5044148184,5010305.142857143,7962.768834650113,201026.8789246293,16125744.42857143,2556.8951749435664,64550.99569381569,5178078,0,0.940609052431015,0.5161448366171884,0.7770760040491403,0.9417674010868835,0.8851542524636503
